Year,Month,Event Date and Time,Restoration Date and Time,Duration,Utility/Power Pool,NERC Region,Area Affected,Type of Disturbance,Loss (megawatts),Number of Customers Affected,ba_codes,eia_codes,timezone_shift,start_time,end_time
2022,6,06/08/2022  1:00 AM,06/08/2022  6:00 AM,"5 Hours,  0 Minutes",Evergy,SERC/MRO,"Missouri: Clay County, Jackson County; Kansas: Johnson County;"," Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather/Transmission Interruption",Unknown,911888,['SWPP'],"['KCPL', 'MPS', 'WR']",6.0,2022-06-08 07:00:00,2022-06-08 12:00:00
2022,6,06/10/2022 12:08 PM,06/10/2022  9:30 PM,"9 Hours, 22 Minutes",El Paso Electric,TRE,Texas: El Paso County;,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System-Actual Physical Attack/Vandalism,0,0,['EPE'],['EPE'],7.0,2022-06-10 19:00:00,2022-06-11 04:00:00
2022,6,06/10/2022  8:20 PM,06/10/2022  8:28 PM,"0 Hours,  8 Minutes",California ISO,WECC,California: Kern County;,Firm load shedding of 100 Megawatts or more implemented under emergency operational polic-System Operations,100,Unknown,['CISO'],"['SCE', 'PGAE']",8.0,2022-06-11 04:00:00,2022-06-11 04:00:00
2022,6,06/10/2022  8:27 PM,06/10/2022  9:30 PM,"1 Hours,  3 Minutes",Pacific Gas & Electric Co,WECC,California: Kern County;,Firm load shedding of 100 Megawatts or more implemented under emergency operational polic-System Operations,100,39094,['CISO'],['PGAE'],8.0,2022-06-11 04:00:00,2022-06-11 05:00:00
2022,6,06/12/2022 11:30 PM,06/13/2022 11:30 PM,"24 Hours,  0 Minutes","American Electric Power - (RFC Reliability Region) (8400 Smiths Mill Road, New Albany Ohio 43054)",SERC/RF,Ohio: West Virginia: Virginia: Indiana:," Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather/Transmission Interruption",14000,100000,['PJM'],['AEP'],5.0,2022-06-13 04:00:00,2022-06-14 04:00:00
2022,6,06/13/2022  6:00 PM,06/14/2022  6:15 PM,"24 Hours, 15 Minutes",Duke Energy Midwest,SERC/RF,Ohio: Kentucky:," Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather/Transmission Interruption",Unknown,162551,['PJM'],['DEOK'],5.0,2022-06-13 23:00:00,2022-06-14 23:00:00
2022,6,06/16/2022  4:31 PM,06/16/2022  8:07 PM,"3 Hours, 36 Minutes",Duke Energy Carolinas,SERC,North Carolina: South Carolina:," Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather",Unknown,77908,['DUK'],['DUK'],5.0,2022-06-16 21:00:00,2022-06-17 01:00:00
2022,6,06/17/2022  5:30 PM,06/19/2022  9:15 PM,"51 Hours, 45 Minutes","American Electric Power - (RFC Reliability Region) (8400 Smiths Mill Road, New Albany Ohio 43054)",SERC/RF,West Virginia: Virginia: Kentucky:," Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather",Unknown,150000,['PJM'],['AEP'],5.0,2022-06-17 22:00:00,2022-06-20 02:00:00
2022,6,06/17/2022  5:37 PM,06/18/2022 12:54 AM,"7 Hours, 17 Minutes",Duke Energy Carolinas,SERC,North Carolina: South Carolina:," Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather",Unknown,91056,['DUK'],['DUK'],5.0,2022-06-17 22:00:00,2022-06-18 05:00:00
2022,6,06/17/2022  6:45 PM,06/18/2022  1:32 PM,"18 Hours, 47 Minutes",Duke Energy Progress,SERC,North Carolina:," Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather",Unknown,44000,"['CPLE', 'CPLW']","['CPLE', 'CPLW']",5.0,2022-06-17 23:00:00,2022-06-18 18:00:00
2022,6,06/20/2022 12:54 PM,06/20/2022  2:23 PM,"1 Hours, 29 Minutes",Northern States Power Co,MRO,Minnesota: Hennepin County;,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).-System Operations",0,15604,['MISO'],['0001'],6.0,2022-06-20 18:00:00,2022-06-20 20:00:00
2022,6,06/22/2022  4:56 PM,06/23/2022  2:00 AM,"9 Hours,  4 Minutes",Dominion Energy VA,SERC/RF,Virginia:," Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather/Distribution Interruption",Unknown,100000,['PJM'],"['AP', 'DPL', 'DOM', 'AEP']",5.0,2022-06-22 21:00:00,2022-06-23 07:00:00
2022,6,06/24/2022 11:09 PM,06/25/2022 12:00 AM,"0 Hours, 51 Minutes","Entergy Services, Inc.",SERC,Louisiana:,Fuel supply emergencies that could impact electric power system adequacy or reliability-Fuel Supply Deficiency,Unknown,Unknown,['MISO'],['8910'],6.0,2022-06-25 05:00:00,2022-06-25 06:00:00
2022,6,06/27/2022  2:26 PM,06/28/2022  3:56 AM,"13 Hours, 30 Minutes",American Electric Power - Texas,TRE,Texas: Victoria County;,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).-Severe Weather",14,2491,['ERCO'],"['COAS', 'SCEN']",6.0,2022-06-27 20:00:00,2022-06-28 09:00:00
2022,7,07/06/2022  2:39 PM,07/07/2022  3:54 AM,"13 Hours, 15 Minutes",Duke Energy Midwest,RF/SERC,Ohio: Kentucky:,"Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather/Transmission Interruption",Unknown,104700,['PJM'],['DEOK'],5.0,2022-07-06 19:00:00,2022-07-07 08:00:00
2022,7,07/09/2022  2:47 AM,07/09/2022  2:59 AM,"0 Hours, 12 Minutes",Cleco Power LLC,SERC,Louisiana: Rapides Parish;,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).-System Operations",Unknown,4724,['MISO'],['8910'],6.0,2022-07-09 08:00:00,2022-07-09 08:00:00
2022,7,07/10/2022  9:00 PM,07/11/2022  8:00 PM,"23 Hours,  0 Minutes",ERCOT,TRE,Texas:,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System-System Operations,Unknown,Unknown,['ERCO'],"['NRTH', 'SCEN', 'SOUT', 'COAS', 'FWES', 'WEST', 'NCEN', 'EAST']",6.0,2022-07-11 03:00:00,2022-07-12 02:00:00
2022,7,07/12/2022  6:00 PM,07/12/2022 10:00 PM,"4 Hours,  0 Minutes",Pepco Holdings,RF,District of Columbia: Maryland:,"Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather",Unknown,50200,['PJM'],['PEP'],5.0,2022-07-12 23:00:00,2022-07-13 03:00:00
2022,7,07/13/2022 11:30 AM,07/13/2022  9:00 PM,"9 Hours, 30 Minutes",ERCOT,TRE,Texas:,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System-System Operations,Unknown,Unknown,['ERCO'],"['NRTH', 'SCEN', 'SOUT', 'COAS', 'FWES', 'WEST', 'NCEN', 'EAST']",6.0,2022-07-13 17:00:00,2022-07-14 03:00:00
2022,7,07/23/2022  8:45 PM,07/24/2022 11:30 AM,"14 Hours, 45 Minutes",Consumers Energy Co,RF,"Michigan: Muskegon County, Ottawa County, Kent County, Montcalm County, Ionia County, Allegan County, Van Buren County, Kalamazoo County, Barry County, Mason County, Shiawassee County, Ingham County, Genesee County, Saginaw County, Midland County, Wexford County, Grand Traverse County;","Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather",Unknown,93750,['MISO'],['0027'],5.0,2022-07-24 01:00:00,2022-07-24 16:00:00
2022,7,07/25/2022 12:38 AM,07/25/2022  1:46 PM,"13 Hours,  8 Minutes",FirstEnergy Corp,RF,Pennsylvania: Erie County;,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).-Transmission Interruption",0,0,['PJM'],['PN'],5.0,2022-07-25 05:00:00,2022-07-25 18:00:00
2022,8,08/03/2022  5:00 PM,08/03/2022  8:30 PM,"3 Hours, 30 Minutes",Consumers Energy Co,RF,"Michigan: Allegan County, Van Buren County, Barry County, Kalamazoo County, Calhoun County, Jackson County, Calhoun County, Washtenaw County;","Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather",Unknown,91264,['MISO'],['0027'],5.0,2022-08-03 22:00:00,2022-08-04 01:00:00
2022,8,08/03/2022  7:00 PM,08/05/2022  8:53 AM,"37 Hours, 53 Minutes",Detroit Edison Co,RF,"Michigan: Wayne County, Washtenaw County, St. Clair County, Macomb County, Monroe County, Oakland County;","Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather",Unknown,71000,['MISO'],['0027'],5.0,2022-08-04 00:00:00,2022-08-05 13:00:00
2022,8,08/04/2022  6:00 PM,08/05/2022  2:00 AM,"8 Hours,  0 Minutes",Baltimore Gas & Electric Co,RF,"Maryland: Anne Arundel County, Baltimore County, Baltimore, City of;","Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather",Unknown,75500,['PJM'],['BC'],5.0,2022-08-04 23:00:00,2022-08-05 07:00:00
2022,8,08/09/2022  4:42 PM,08/09/2022 10:12 PM,"5 Hours, 30 Minutes",Jersey Central Power & Lt Co,RF,Ohio:,"Loss of electric service to more than 50,000 customers for 1 hour or more-System Operations",Unknown,62464,['PJM'],['ATSI'],5.0,2022-08-09 21:00:00,2022-08-10 03:00:00
2022,8,08/10/2022  1:25 AM,08/10/2022  1:30 AM,"0 Hours,  5 Minutes",Entergy - Transmission Operations Engineering,SERC,Arkansas: Lawrence County;,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).-Severe Weather",24,0,['MISO'],['8910'],6.0,2022-08-10 07:00:00,2022-08-10 07:00:00
2022,8,08/10/2022  7:56 PM,08/11/2022  8:00 PM,"24 Hours,  4 Minutes",CenterPoint Energy,TRE,Texas: Harris County;,"Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather",Unknown,140464,['ERCO'],['COAS'],6.0,2022-08-11 01:00:00,2022-08-12 02:00:00
2022,8,08/15/2022 11:43 PM,08/16/2022  7:14 AM,"7 Hours, 31 Minutes",Western Area Power Administration - Rocky Mountain Region,WECC/MRO,Wyoming: Nebraska:,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).-Transmission Interruption",0,5000,['WACM'],['WACM'],7.0,2022-08-16 06:00:00,2022-08-16 14:00:00
2022,8,08/22/2022  8:40 PM,08/22/2022  9:57 PM,"1 Hours, 17 Minutes",El Paso Electric,TRE,Texas: El Paso County;,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).-Severe Weather",0,0,['EPE'],['EPE'],7.0,2022-08-23 03:00:00,2022-08-23 04:00:00
2022,8,08/29/2022  3:00 PM,09/01/2022  9:00 AM,"66 Hours,  0 Minutes",Consumers Energy Co,RF,"Michigan: Ottawa County, Allegan County, Van Buren County, Montcalm County, Kent County, Barry County, Kalamazoo County, St. Joseph County, Branch County, Hillsdale County, Calhoun County, Jackson County, Eaton County, Clinton County, Shiawassee County, Montcalm County, Isabella County, Mecosta County, Midland County;","Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather",Unknown,197740,['MISO'],['0027'],5.0,2022-08-29 20:00:00,2022-09-01 14:00:00
2022,9,09/04/2022  4:00 PM,09/06/2022  8:00 AM,"40 Hours,  0 Minutes",Oncor Electric Delivery Company LLC,TRE,"Texas: Tarrant County, Collin County, Dallas County, Ellis County, Kaufman County, Rockwall County, Williamson County, Denton County, Archer County;","Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather",Unknown,190000,['ERCO'],"['NRTH', 'SCEN', 'WEST', 'NCEN', 'EAST']",6.0,2022-09-04 22:00:00,2022-09-06 14:00:00
2022,9,09/06/2022  6:00 AM,09/06/2022  6:22 AM,"0 Hours, 22 Minutes",Brownsville Public Utilities Board,TRE,Texas: Cameron County;,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.-Suspicious Activity",0,0,['ERCO'],['SOUT'],6.0,2022-09-06 12:00:00,2022-09-06 12:00:00
2022,9,09/22/2022  3:58 AM,09/22/2022  4:00 AM,"0 Hours,  2 Minutes",Duke Energy Florida,SERC,"Florida: Pinellas County, Pasco County, Orange County, Lake County;","Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.-Vandalism",Unknown,Unknown,['FPC'],['FPC'],5.0,2022-09-22 08:00:00,2022-09-22 09:00:00
2022,9,09/28/2022  3:00 PM,10/03/2022  3:53 PM,"120 Hours, 53 Minutes",Duke Energy Florida,SERC,"Florida: Alachua County, Bay County, Citrus County, Columbia County, Dixie County, Franklin County, Gilchrist County, Gulf County, Hamilton County, Hardee County, Hernando County, Highlands County, Jefferson County, Lafayette County, Lake County, Levy County, Madison County, Marion County, Orange County, Osceola County, Pasco County, Pinellas County, Polk County, Seminole County, Sumter County, Su","Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather",Unknown,676000,['FPC'],['FPC'],5.0,2022-09-28 20:00:00,2022-10-03 20:00:00
2022,9,09/29/2022  4:00 AM,10/03/2022 12:00 AM,"92 Hours,  0 Minutes",Orlando Utilities Comm,SERC,"Florida: Orange County, Osceola County;","Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather",0,0,['FMPP'],['FMPP'],5.0,2022-09-29 09:00:00,2022-10-03 05:00:00
2022,9,09/30/2022  2:45 AM,10/01/2022  4:15 PM,"37 Hours, 30 Minutes",Duke Energy Progress,SERC,North Carolina:,"Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather",Unknown,48323,"['CPLE', 'CPLW']","['CPLE', 'CPLW']",5.0,2022-09-30 07:00:00,2022-10-01 21:00:00
2022,9,09/30/2022  1:46 PM,09/30/2022  6:09 PM,"4 Hours, 23 Minutes",Dominion Energy South Carolina,SERC,South Carolina:,"Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather",Unknown,108930,['SCEG'],['SCEG'],5.0,2022-09-30 18:00:00,2022-09-30 23:00:00
2022,9,09/30/2022  6:30 PM,10/01/2022  6:36 PM,"24 Hours,  6 Minutes",Duke Energy Carolinas,SERC,North Carolina: South Carolina:,"Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather",Unknown,154100,['DUK'],['DUK'],5.0,2022-09-30 23:00:00,2022-10-01 23:00:00
2022,10,10/14/2022  1:15 PM,10/14/2022  5:45 PM,"4 Hours, 30 Minutes",ISO New England,NPCC,Connecticut: Massachusetts: Maine: Rhode Island: New Hampshire: Vermont:,"Loss of electric service to more than 50,000 customers for 1 hour or more-Sever Weather",Unknown,76388,['ISNE'],"['4003', '4006', '4005', '4002', '4007', '4001', '4008']",5.0,2022-10-14 18:00:00,2022-10-14 22:00:00
2022,10,10/21/2022 11:15 AM,10/21/2022 11:18 AM,"0 Hours,  3 Minutes","Western Area Power Administration - Sierra Nevada Region (114 Parkshore Dr. Folsom, CA. 95630)",WECC,California: Trinity County;,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.-Suspicious activity",0,0,['WALC'],['WALC'],7.0,2022-10-21 18:00:00,2022-10-21 18:00:00
2022,10,10/25/2022  1:45 AM,10/25/2022  1:50 PM,"12 Hours,  5 Minutes",CenterPoint Energy,TRE,Texas: Harris County;,"Loss of electric service to more than 50,000 customers for 1 hour or more-System Operations",Unknown,109865,['ERCO'],['COAS'],6.0,2022-10-25 07:00:00,2022-10-25 19:00:00
2022,11,11/02/2022  3:11 PM,11/02/2022  3:25 PM,"0 Hours, 14 Minutes",Brownsville Public Utilities Board,TRE,Texas: Cameron County;,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.-Suspicious Activity",0,0,['ERCO'],['SOUT'],6.0,2022-11-02 21:00:00,2022-11-02 21:00:00
2022,11,11/04/2022  8:05 PM,11/07/2022  9:00 AM,"60 Hours, 55 Minutes",Puget Sound Energy,WECC,"Washington: Island County, King County, Kittitas County, Thurston County, Kitsap County, Pierce County, Skagit County, Whatcom County;","Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather",Unknown,214000,['PSEI'],['PSEI'],8.0,2022-11-05 04:00:00,2022-11-07 18:00:00
2022,11,11/05/2022  1:00 PM,11/08/2022  7:00 AM,"66 Hours,  0 Minutes",Consumers Energy Co,RF,"Michigan: Kalamazoo County, Kent County, Calhoun County, Genesee County, Ottawa County, Muskegon County, Eaton County, Saginaw County, Van Buren County, Hillsdale County, Shiawassee County, Jackson County, Lenawee County, Branch County, Montcalm County, Monroe County, Manistee County, Roscommon County, Clinton County, Ingham County, Gladwin County, Arenac County, Ogemaw County, Iosco County, Alcon","Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather",Unknown,158450,['MISO'],['0027'],5.0,2022-11-05 18:00:00,2022-11-08 13:00:00
2022,11,11/10/2022  6:00 AM,11/11/2022  8:47 AM,"26 Hours, 47 Minutes",Duke Energy Florida,SERC,"Florida: Alachua County, Bay County, Citrus County, Columbia County, Dixie County, Franklin County, Gilchrist County, Gulf County, Hamilton County, Hardee County, Hernando County, Highlands County, Jefferson County, Lafayette County, Lake County, Levy County, Madison County, Marion County, Orange County, Osceola County, Pasco County, Pinellas County, Polk County, Seminole County, Sumter County, Su","Loss of electric service to more than 50,000 customers for 1 hour or more-Severe Weather",Unknown,160000,['FPC'],['FPC'],5.0,2022-11-10 12:00:00,2022-11-11 14:00:00
